trailing_6_period_slope,variance_from_target,volatility_measure,time_to_green_estimate,allocation_percentage_of_parent,optimal_band_distance,sibling_rank_pct,scenario_encoded,allocation_fitness_score,l3_share_of_l2,l3_share_of_l1,alloc_drift_std,weighted_goal_status_score,status_band_unique,delivered_output_quality_score,delivered_output_quantity,allocation_efficiency_ratio,needle_move_ratio,output_cost_per_unit,n_dependencies,n_dependents,dependency_risk_encoded,dep_avg_attain,observed_value,allocated_amount,allocated_time_hours,budget_shock_exposure,shock_alloc_impact,recovery_period_estimate,recovery_window_remaining,market_shock_vulnerable,market_shock_forward_risk,period_id_scaled,market_shock_period,status_band_encoded,goal_id,period_id
0.3910094833350058,62.65485527310098,1.145268670470208,6,0.1685601854492956,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.6427582469176626,234.7230196915328,0.0507124779889571,0.2954729881242845,100.15439493620546,0.0,0.0,0.0,-1.0,22.34514472689902,23508.54201480451,47.017084029609016,0.0,0.1705460175291464,3.0,9.0,0.0,0.07953177793374237,0.625,1.0,0,1,15
-0.1861037783448826,64.10190066737529,0.8786086797501589,6,0.1545862355743843,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.6309592487795442,217.2236552330668,0.0832458881842685,0.27258390433858315,94.91588533518608,0.0,0.0,0.0,-1.0,20.89809933262471,20617.975552191765,41.23595110438353,0.0,0.27253413157300943,4.0,8.0,0.0,0.07953177793374237,0.6666666666666666,1.0,0,1,16
0.0959381127886084,60.6819002045911,1.179004884946949,6,0.1865394389163645,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7374943310050153,219.7644083271424,0.0882805653037314,0.3129406944181305,113.73581839928876,0.0,0.0,0.0,-1.0,24.318099795408894,24995.08483612301,49.99016967224601,0.0,0.11809619471667274,5.0,7.0,0.0,0.07953177793374237,0.7083333333333334,1.0,0,1,17
0.1819785762702569,60.9794190085,1.2506203125875497,5,0.2250302766238187,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7676716518925416,256.69616664648095,0.1170059723953939,0.30502325068571434,115.37005088491188,0.0,0.0,0.0,-1.0,24.020580991500005,29615.049807966327,59.23009961593265,0.0,0.0,6.0,6.0,0.0,0.07953177793374237,0.75,0.0,0,1,18
0.2036892543677187,63.29468562794992,1.2322437345853414,5,0.2265145793448963,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7222340174008102,222.96103933207124,0.0799207894511181,0.27202482763926994,130.09687431088457,0.0,0.0,0.0,-1.0,21.705314372050083,29006.534310208663,58.01306862041732,0.0,0.0,7.0,5.0,0.0,0.07953177793374237,0.7916666666666666,0.0,0,1,19
-0.202468353398006,64.49695900976047,1.4481704660950918,5,0.2309713354070777,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7603764688554442,764.8776185624354,0.2625300913048652,0.2536458679204889,40.06650739056513,0.0,0.0,0.0,-1.0,20.50304099023952,30645.974757009677,61.29194951401934,0.0,0.0,8.0,4.0,0.0,0.07953177793374237,0.8333333333333334,0.0,0,1,20
-0.3068887536682096,63.49803333606116,1.4774291846019618,5,0.2335590673473974,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7755864527848357,817.1925891948368,0.1834260412253521,0.2626194401702454,35.597174532746024,0.0,0.0,0.0,-1.0,21.50196666393884,29089.747224435232,58.179494448870464,0.0,0.0,9.0,3.0,0.0,0.07953177793374237,0.875,0.0,0,1,21
-0.8803789782308198,65.09292977930804,1.6538909057864646,4,0.2490833615030868,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7870988379446058,997.980973133548,0.1775425080158777,0.24008526899326985,32.131780525291774,0.0,0.0,0.0,-1.0,19.90707022069196,32066.905597144265,64.13381119428853,0.0,0.0,10.0,2.0,0.0,0.07953177793374237,0.9166666666666666,0.0,0,1,22
-0.6614259917539461,64.73023959470262,1.3687882376796237,4,0.2506639940049562,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7660067765975856,1016.4874473122444,0.1533303910417227,0.24142642666359163,31.380329579478644,0.0,0.0,0.0,-1.0,20.269760405297383,31897.71111006116,63.79542222012232,0.0,0.0,11.0,1.0,0.0,0.07953177793374237,0.9583333333333334,0.0,0,1,23
-0.0397403350116672,63.11392033341694,0.7638410719664769,4,0.2489993936871574,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7940783257810635,1081.6452007735058,0.1969041001085484,0.2574832901950948,29.624488859689865,0.0,0.0,0.0,-1.0,21.886079666583058,32043.186200451728,64.08637240090344,0.0,0.0,12.0,0.0,0.0,0.07953177793374237,1.0,0.0,0,1,24
0.0,56.6210287880762,0.0,8,0.4535458639814403,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6529552959555482,690.0062520778234,1.0,0.4649114737789565,107.88663254939536,0.0,0.0,0.0,-1.0,28.378971211923798,74442.4509747056,148.8849019494112,0.0,0.0,0.0,12.0,0.0,0.0,0.041666666666666664,0.0,4,2,1
-7.981352515847831,64.60238130392403,3.990676257923914,9,0.4784609927934114,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.5980308018552063,617.199356950127,1.0,0.3285522474535726,123.6899396912096,0.0,0.0,0.0,-1.0,20.397618696075966,76341.35123861456,152.68270247722913,0.0,0.0,0.0,12.0,0.0,0.0,0.08333333333333333,0.0,4,2,2
-4.075910671714079,64.77285013150437,3.803262325054024,7,0.4266367602890251,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.649223377973175,800.810763148901,1.0,0.32043009692666347,87.45787795175892,0.0,0.0,0.0,-1.0,20.22714986849563,70037.20998593149,140.074419971863,0.0,0.02914686295185362,0.0,12.0,0.0,0.0,0.125,0.0,4,2,3
-3.428311696331332,67.99191149998718,4.193234756058682,8,0.453648222772623,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6153368941551599,782.3896982305604,0.0106466619226367,0.2650611194807192,93.92615331137884,0.0,0.0,0.0,-1.0,17.008088500012818,73486.85474524705,146.9737094904941,0.0,0.0,0.0,12.0,0.0,0.0,0.16666666666666666,0.0,4,2,4
-2.009515993477688,64.97384365743305,3.7967781917422783,7,0.4234579986248397,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6617828465519784,621.9638241708657,0.0134608593300439,0.30711038480613867,110.84413325136968,0.0,0.0,0.0,-1.0,20.026156342566956,68941.04100392689,137.8820820078538,0.0,0.04434191562639351,0.0,12.0,0.0,0.0,0.20833333333333334,0.0,4,2,5
-1.60299011614131,66.97526991526342,3.66332781958646,6,0.3894389799599686,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7014513349792573,658.2251975023829,0.0298229009077819,0.2720713975054579,98.22585403693354,0.0,0.0,0.0,-1.0,18.024730084736586,64654.732173300814,129.30946434660163,0.0,0.10375856536738692,0.0,12.0,0.0,0.0,0.25,0.0,4,2,6
-0.182017443680779,65.1586651079449,1.2748395244034354,7,0.433931648005008,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6865483948406925,663.0701121451841,0.5229338163277263,0.2948557507178468,106.37527792078392,0.0,0.0,0.0,-1.0,19.84133489205511,70534.26746040932,141.06853492081865,0.0,0.0222566711739835,0.0,12.0,0.0,0.0,0.2916666666666667,0.0,4,2,7
-0.1584395683300068,67.18158969347373,1.2514362901658462,8,0.4754379505712564,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7001267947828712,613.1733540138893,0.0443213886912453,0.2607572239979455,119.54310960726404,0.0,0.0,0.0,-1.0,17.818410306526275,73300.64946713607,146.60129893427217,0.0,0.0,0.0,12.0,0.0,0.0,0.3333333333333333,0.0,4,2,8
0.2511186013337181,65.27275463049045,1.169204874333964,8,0.4684105950557314,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7197610720801035,649.5165649186151,0.0449609483903556,0.2843566900109483,111.75183027337516,0.0,0.0,0.0,-1.0,19.72724536950954,72584.66492253073,145.16932984506147,0.0,0.0,0.0,12.0,0.0,0.0,0.375,0.0,4,2,9
0.0265252841204083,65.40509092234821,0.8956538558834676,7,0.4541318959639356,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6161411655131749,782.9711985579222,0.0687869104875181,0.27827089814416756,71.23782749196917,0.0,0.0,0.0,-1.0,19.5949090776518,55777.1671740496,139.442917935124,1.0,0.22681903323301353,0.0,12.0,0.0,0.0,0.4166666666666667,0.0,4,2,10
0.5798957064611737,63.14991149398988,1.335466041940166,8,0.4788465367816751,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6919274694944032,773.0054888672195,0.2546483197462973,0.30577383332025826,74.53033165554827,0.0,0.0,0.0,-1.0,21.85008850601012,57612.355456833095,144.03088864208274,1.0,0.2013797231609497,0.0,12.0,0.0,0.0,0.4583333333333333,0.0,4,2,11
0.3398650788676008,65.17214921719045,1.1673421499622136,5,0.4101559309194338,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.702891559589184,601.8160297394287,0.0994356876961503,0.2734875970042696,81.89621990837274,0.0,0.0,0.0,-1.0,19.82785078280955,49286.457915924046,123.21614478981012,1.0,0.31679299773251945,0.0,12.0,0.0,0.0,0.5,0.0,4,2,12
0.4562168629062692,64.49947078678152,1.198855962275026,3,0.3590824182512685,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7993697221030385,711.5791707838056,0.0959156185862269,0.2787607371769085,73.96463257873121,0.0,0.0,0.0,-1.0,20.50052921321848,52631.69191770241,105.26338383540482,0.0,0.2704214914226732,1.0,11.0,0.0,0.0,0.5416666666666666,0.0,4,2,13
0.2602250147198941,63.59010406415111,0.8677018743699495,5,0.4144053461161155,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7692316642654551,734.7829425999031,0.0837221348932457,0.28706005724043204,79.62855003026249,0.0,0.0,0.0,-1.0,21.40989593584889,58509.70030619988,117.01940061239976,0.0,0.18894076303965512,2.0,10.0,0.0,0.0,0.5833333333333334,1.0,4,2,14
0.0834352318570585,64.69146444333384,0.8080810556737085,7,0.4799623285023097,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7320155550075069,716.4434240703791,0.1150553456530464,0.26854261893112263,93.43206459084072,0.0,0.0,0.0,-1.0,20.30853555666615,66938.78827342675,133.8775765468535,0.0,0.07209706670907874,3.0,9.0,0.0,0.0,0.625,1.0,4,2,15
-0.2746286037169309,65.54259592884844,0.8371755537840061,6,0.4881375749891516,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6543312370736563,678.5227426061836,0.10609581650458,0.25379222701502024,95.95177856403788,0.0,0.0,0.0,-1.0,19.457404071151554,65105.46394921219,130.2109278984244,0.0,0.0975105386584597,4.0,8.0,0.0,0.0,0.6666666666666666,1.0,4,2,16
0.2747121239054567,62.40301718877556,1.0486968874201414,4,0.4255656876213169,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.8139126877029308,694.5814624631435,0.1198600631165193,0.29079227210154773,82.09701471496892,0.0,0.0,0.0,-1.0,22.596982811224443,57023.06454458132,114.04612908916263,0.0,0.20954845133999225,5.0,7.0,0.0,0.0,0.7083333333333334,1.0,4,2,17
0.2256822820748805,63.46172064037977,1.009075131139423,5,0.4540593441431259,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6948611274172886,596.0540880112578,0.0877514132594577,0.27350196012216166,100.25324988442632,0.0,0.0,0.0,-1.0,21.53827935962023,59756.35943002648,119.51271886005291,0.0,0.171659621751476,6.0,6.0,0.0,0.0,0.75,0.0,4,2,18
0.5967531529289978,60.778594023435154,1.5364207021360288,5,0.4582698352515901,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.801214928845152,614.7472950764952,0.1001779896584752,0.30355809056791455,95.4606368872418,0.0,0.0,0.0,-1.0,24.22140597656485,58684.1683127114,117.3683366254228,0.0,0.186522294179027,7.0,5.0,0.0,0.0,0.7916666666666666,0.0,4,2,19
0.7910889870509278,61.800501986904486,1.642775616121659,4,0.4262635245504391,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7609921766558719,547.251451101055,0.0943106848514338,0.28700409913107855,103.34907738425046,0.0,0.0,0.0,-1.0,23.199498013095518,56557.932568486285,113.11586513697256,0.0,0.21599609307534948,8.0,4.0,0.0,0.0,0.8333333333333334,0.0,4,2,20
0.3632579278600172,63.8979248783399,1.5390391262463463,5,0.4894781224130413,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.773570978533861,634.1954176324067,0.1105730159361234,0.25773526866149743,96.12877341971306,0.0,0.0,0.0,-1.0,21.1020751216601,60964.42760540592,121.92885521081182,0.0,0.15491342672070943,9.0,3.0,0.0,0.0,0.875,0.0,4,2,21
0.2902426665752742,59.905214387278704,1.4030182795448691,4,0.4306400895023914,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.8340221180288615,604.3429470647083,0.1071988800367409,0.3026506807564377,91.73674662586424,0.0,0.0,0.0,-1.0,25.094785612721296,55440.45581000323,110.88091162000646,0.0,0.2314865133358024,10.0,2.0,0.0,0.0,0.9166666666666666,0.0,4,2,22
0.6201365759406045,59.22530781220234,1.7284813055894117,5,0.4633719260275188,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7542876294788085,594.3879702696133,0.0969001510527144,0.30699385236086546,99.20356329605347,0.0,0.0,0.0,-1.0,25.774692187797665,58965.404631054334,117.93080926210868,0.0,0.18262380704668757,11.0,1.0,0.0,0.0,0.9583333333333334,0.0,4,2,23
0.0925053371982323,62.47471526608106,1.575226562767715,4,0.4230202412157058,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.7885348229376454,549.6024210870232,0.0962527561497688,0.265003349810811,99.04895893828576,0.0,0.0,0.0,-1.0,22.525284733918934,54437.54763863101,108.875095277262,0.0,0.2453887882057397,12.0,0.0,0.0,0.0,1.0,0.0,4,2,24
0.0,2.217566563012846,0.0,1,0.3685711046634083,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.7589824376575044,1515.7547302624523,1.0,0.6217859088422566,39.91092605064818,0.0,0.0,0.0,-1.0,1.2824334369871542,60495.17495042493,120.99034990084984,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.041666666666666664,0.0,4,3,1
-0.4150123956919119,2.632578958704758,0.2075061978459559,2,0.385107908765726,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.8519251144332068,1348.5364884138285,1.0,0.40819813708011404,45.56517485366967,0.0,0.0,0.0,-1.0,0.8674210412952423,61446.30089112977,122.89260178225952,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.08333333333333333,0.0,4,3,2
-0.2583422283584921,2.73425101972983,0.2234913183459138,2,0.3811636021724255,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.734580475804294,1279.5362266951,1.0,0.35005667669493484,48.902312948952485,0.0,0.0,0.0,-1.0,0.7657489802701699,62572.28098736559,125.14456197473118,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.125,0.0,4,3,3
-0.1653154483822982,2.734727370612149,0.2132230566604605,1,0.3694724755912636,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.8610812767517332,1316.1753654481022,0.0219908097520993,0.3401211686168228,45.473541505425246,0.0,0.0,0.0,-1.0,0.7652726293878512,59851.15510912252,119.70231021824505,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.16666666666666666,0.0,4,3,4
-0.0812309258444594,2.5726469862814474,0.190733847356447,1,0.3580688109482956,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.804948905978007,1380.9360578780866,0.0351464654915983,0.40101751944586067,42.21438053623216,0.0,0.0,0.0,-1.0,0.9273530137185528,58295.36024346987,116.59072048693972,0.0,0.005558629691018119,0.0,12.0,0.0,0.010363301871745502,0.20833333333333334,0.0,4,3,5
-0.0447830573209433,2.566911877536972,0.1741675954689816,1,0.359607759253729,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.7977864782013248,1292.155410931326,0.0614206865737955,0.39287920945811705,46.20353468024828,0.0,0.0,0.0,-1.0,0.933088122463028,59702.14734123599,119.40429468247196,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.25,0.0,4,3,6
0.017650151793195,2.641847458334248,0.0676826791576287,2,0.3769313437852215,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.7611997446984168,1356.3950587851027,0.5601903739783876,0.3520625811962061,45.17049900581662,0.0,0.0,0.0,-1.0,0.8581525416657524,61269.04165434706,122.53808330869414,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.2916666666666667,0.0,4,3,7
0.022791487620413,2.6315855755025748,0.0677193510356912,1,0.3826430656578209,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.8336275077496311,1486.2235443156665,0.1150780538410754,0.34736576979897005,39.69389237591892,0.0,0.0,0.0,-1.0,0.8684144244974251,58993.99741462283,117.98799482924564,0.0,0.0,0.0,12.0,0.0,0.010363301871745502,0.3333333333333333,0.0,4,3,8
0.0328378097166288,2.4545124329036154,0.0855464162959534,1,0.3588073505634708,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.7179465570591755,5,0.7627320572148909,1564.0391917563636,0.1145526487581431,0.40799514813517457,35.54936654670114,0.0,0.0,0.0,-1.0,1.0454875670963848,55600.60252115316,111.20120504230631,0.0,0.05152761505862331,0.0,12.0,0.0,0.010363301871745502,0.375,0.0,3,3,9
0.0296495964007491,2.4345918548225525,0.0799241749338068,1,0.3761600160746245,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.8866118197580365,1529.6394233645149,0.1257576826372864,0.4058697695914087,30.20355131028324,0.0,0.0,0.0,-1.0,1.0654081451774478,46200.54280982219,115.50135702455546,1.0,0.21188014090769972,0.0,12.0,0.0,0.010363301871745502,0.4166666666666667,0.0,4,3,10
0.029673650021277,2.5189643180148416,0.0799320282050788,1,0.3874483108428803,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.95,5,0.8235950962267891,1223.9146141152346,0.2216338509292906,0.36503653283168686,38.08745307036767,0.0,0.0,0.0,-1.0,0.9810356819851584,46615.79042725116,116.5394760681279,1.0,0.20479656842493318,0.0,12.0,0.0,0.010363301871745502,0.4583333333333333,0.0,4,3,11
0.0171777528745168,2.593160058321484,0.0819024586941414,1,0.3759688833249898,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.8219759810117556,5,0.9010856305161772,1341.3846619373894,0.1928211081763847,0.3297599787921878,33.68039515386575,0.0,0.0,0.0,-1.0,0.9068399416785164,45178.36546738591,112.94591366846478,1.0,0.22931712788000322,0.0,12.0,0.0,0.010363301871745502,0.5,0.0,3,3,12
