trailing_6_period_slope,variance_from_target,volatility_measure,time_to_green_estimate,allocation_percentage_of_parent,optimal_band_distance,sibling_rank_pct,scenario_encoded,allocation_fitness_score,l3_share_of_l2,l3_share_of_l1,alloc_drift_std,weighted_goal_status_score,status_band_unique,delivered_output_quality_score,delivered_output_quantity,allocation_efficiency_ratio,needle_move_ratio,output_cost_per_unit,n_dependencies,n_dependents,dependency_risk_encoded,dep_avg_attain,observed_value,allocated_amount,allocated_time_hours,budget_shock_exposure,shock_alloc_impact,recovery_period_estimate,recovery_window_remaining,market_shock_vulnerable,market_shock_forward_risk,period_id_scaled,market_shock_period,status_band_encoded
0.004080699265261458,-0.19962969589848834,-0.20002525024314682,0.79391499086447,-1.347772810807902,0.4398334914735264,0.0,-1.4004873931646307,-0.331124340588225,-0.4736654667156822,-1.3553732262265352,-0.8646395847076883,-1.1271543790448286,-1.1181946142788823,-0.7404419928888866,-1.2836946480111955,-0.1710534394843697,-0.6847530552247276,-0.5104764050749826,0.0,0.0,0.0,0.0,-0.20222720957537704,-1.1489875884271683,-1.0607372781162605,2.6457513110645903,0.9773399877866698,-0.7995900589021115,0.7995900589021115,2.4494897427831788,0.8553365005278835,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.0021107618251294626,-0.20147879532672647,-0.2017066216503764,0.79391499086447,-1.3829895962736705,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470081,-1.6844233736341274,0.20327641865378138,-1.1271543790448286,0.20847696198419854,-1.26558172345138,-1.5554561528463695,-0.4350808101752888,-0.4715429098913964,-0.10978240795663965,0.0,0.0,0.0,0.0,-0.20312176886224179,-1.166921440986532,-1.082740793000148,2.6457513110645903,1.5921767822994055,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
-0.0005625207265719187,-0.20196272361224415,-0.1996602966305997,0.79391499086447,1.2857466164270164,0.6374321243939683,-1.118033988749895,1.373539701388967,-0.331124340588225,-5.258743071175584e-16,1.0028194968612474,1.6758602080986122,1.058762483368768,-0.45485882614734185,0.0658135446232088,1.4853966808137165,-0.49720250977072716,0.13546520284613542,0.3269453291405233,0.0,0.0,0.0,0.0,-0.19904389207607226,2.5612329000507965,3.4914297183779412,2.6457513110645903,0.128719202765878,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.001967140997190202,-0.20328158380083947,-0.2027940297469518,-0.9975923088699957,-0.399611585185938,0.7484199385384238,0.0,0.45811076018627983,-0.331124340588225,-0.47366546671567117,0.5640859669844501,-1.0538392726229702,0.35944799654719795,1.5351485382472794,-0.02586236682553917,1.362137547321714,-0.29236970491385694,1.6238421987056724,-0.435847651236268,0.0,0.0,0.0,0.0,-0.20514767821650376,0.5586390073577331,1.034394656982464,2.6457513110645903,1.5906406101901598,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,0.5133933969410024
0.003478422009137543,-0.2014115575311209,-0.20085907697171765,0.79391499086447,-1.5231310335821882,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.3133810927691435,-0.02605620834943058,-1.1271543790448286,0.20847696198419854,-1.412026518382722,0.04993759073106225,-0.06330125261461131,-0.14396696821238417,-0.7755519663369942,0.0,0.0,0.0,0.0,-0.2028130292420467,-0.776360984648072,-0.6035519078649156,2.6457513110645903,1.493118038951882,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.0025474373931332235,-0.201763232845403,-0.2019898189844837,0.79391499086447,1.4016349758907773,0.9122357483337862,-1.118033988749895,1.373539701388967,-0.331124340588225,0.9473309334313454,0.7834527319228549,1.3650626577269656,1.058762483368768,-0.45485882614734185,-1.0903238600889618,-0.4789153433269329,-0.612200797809372,-0.4059869469428005,1.5598677603900204,0.0,0.0,0.0,0.0,-0.203735616408724,1.6280182252826267,2.3464441154154505,2.6457513110645903,-0.05400626506433996,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.001707128875946961,-0.20141412363046365,-0.20158399789679277,-0.9975923088699957,-0.5991357999932223,-0.1976444385925112,0.0,0.45811076018627983,-0.331124340588225,-0.9473309334313376,-0.5327478577075354,-1.0817165749318618,0.47485489623251087,1.5351485382472794,1.881883264241973,0.5257694441092305,-0.2697049829407501,-0.12285529723835147,-0.5374673574152187,0.0,0.0,0.0,0.0,-0.20280333949607057,-0.15501430719153567,0.1587946554411618,2.6457513110645903,1.7063251263322745,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,0.5133933969410024
0.0017892066670355893,-0.20117516137309582,-0.2006811347264493,-0.9975923088699957,-1.0448458108058956,-1.6037731453035462,1.118033988749895,0.45811076018627983,-0.331124340588225,-1.894661866862679,-1.1908481525227308,-1.1697136607654002,1.058762483368768,0.871812750115739,0.3134974329568923,0.2195740971523752,-0.17193546684103475,-0.4957108914776451,-0.677542473486511,0.0,0.0,0.0,0.0,-0.20258040821260465,-0.5522189539743624,-0.32854616151407795,2.6457513110645903,1.4179232382178928,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0033716181015995966,-0.20133735795542287,-0.20094355519191437,0.79391499086447,-0.7142713743700198,-1.423822943028113,-1.118033988749895,-1.4004873931646307,-0.331124340588225,1.420996400147024,-0.09401432783073875,-0.2904350415705322,-1.1271543790448286,-1.1181946142788823,-0.9904462727019724,-1.716913705460706,-0.6615116645986693,-0.3042177181910869,2.5175856426168086,0.0,0.0,0.0,0.0,-0.202755631161223,-0.6999906753765012,-0.5098511689310106,2.6457513110645903,0.8503972762358113,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.002974347193005589,-0.20116894938970376,-0.2008158869971162,0.79391499086447,-1.0500375065737109,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,0.47366546671568116,-0.5327478577075354,0.9485958427677503,-1.1271543790448286,0.20847696198419854,-1.0002427792813051,-0.2267868407717434,0.10458644735086181,-0.3420218629791386,-0.7879132635792042,0.0,0.0,0.0,0.0,-0.2020524841146125,-0.8994744424121282,-0.7546030437740175,2.6457513110645903,2.240195454435979,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.0022952300580239833,-0.20172933740214713,-0.20151830799888362,-0.9975923088699957,1.3760387157083878,-0.1226428083294002,-1.118033988749895,0.45811076018627983,-0.331124340588225,1.8946618668626762,-1.190848152522737,-1.0355954904193583,1.058762483368768,0.871812750115739,1.2826889834027064,1.5154333332205172,0.06984835764689228,0.15102293155069088,-0.898183594291175,0.0,0.0,0.0,0.0,-0.2033009740539265,-0.5214188373413362,-0.2907566892009242,2.6457513110645903,1.3334445820131247,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.00223278240781368,-0.20311154234030868,-0.20260154871356034,0.79391499086447,0.8020236216180069,-0.24952115300047095,1.118033988749895,1.373539701388967,-0.331124340588225,-1.2095109063703843e-14,-1.6295816823995342,1.3265096084621246,1.058762483368768,0.20847696198419854,-0.29166107305849454,-0.6390357373658706,-0.20570815569424683,0.3172791629014097,-0.42541952414321027,0.0,0.0,0.0,0.0,-0.20505834136080603,-0.6919343871868968,-0.49996669728711435,2.6457513110645903,-0.3424792559072492,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.001594140515615032,-0.2031720466473458,-0.20220931025619787,0.3460381659308536,0.7180690050984415,-0.0762898653552064,-1.118033988749895,1.373539701388967,-0.331124340588225,4.206994456940467e-15,1.0028194968612536,0.9552828816057751,1.058762483368768,-0.45485882614734185,0.2986442604394071,0.536471562147368,-0.33627761998050554,-0.3005059474004189,-0.5092295281115673,0.0,0.0,0.0,0.0,-0.20460482000853,-0.0969749743444647,0.2300046377873491,2.6457513110645903,0.2589241814652019,-0.7995900589021115,0.7995900589021115,-0.408248290463863,0.41639223650653734,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0016694654886571813,-0.2032989617256617,-0.20239360021014915,0.79391499086447,-1.224384874824175,-0.80633086448194,0.0,-1.4004873931646307,-0.331124340588225,-0.4736654667156822,0.5640859669844422,-0.7093612531636904,-1.1271543790448286,-1.1181946142788823,-1.3401777461704005,-0.9612069429054125,-0.13234959932979445,-0.29324411383770194,-0.6700272722477802,0.0,0.0,0.0,0.0,-0.20480074132663983,-1.0861533171479993,-0.9836442598295941,2.6457513110645903,1.3471656910557164,-0.7995900589021115,0.7995900589021115,-0.408248290463863,0.6558829133804082,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.002492842888714895,-0.2016101909885263,-0.2015461061203104,0.3460381659308536,-0.3075726688881555,-1.6447745341454294,1.118033988749895,1.373539701388967,-0.331124340588225,-1.4209964001470081,-0.31338109276913706,0.44604927162176855,1.058762483368768,-0.45485882614734185,-0.9305542070542228,0.2767517010889713,-0.11666656142489877,-0.9347088699207007,-0.7337435787641688,0.0,0.0,0.0,0.0,-0.20375087810195538,-0.6192743925549616,-0.41081824086623236,2.6457513110645903,0.09956046139287704,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0019084470591329726,-0.20118361539388538,-0.20084106814637814,0.79391499086447,-0.3688141343342076,0.9122357483337862,-1.118033988749895,-0.4850584519619434,-0.331124340588225,1.4209964001470166,1.7157614829110486,1.764961998489199,-1.1271543790448286,0.871812750115739,-0.8392398680657382,-0.3203206597629757,-0.14788254177736124,-0.2589215205235482,-0.6517360382150983,0.0,0.0,0.0,0.0,-0.20199147806182455,-0.7672449610583418,-0.5923672190160179,2.6457513110645903,1.196687710341088,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.00171637495397133,-0.20131221346683434,-0.20197529740040032,0.79391499086447,-1.1381581077524476,0.8832937411969858,1.118033988749895,-1.4004873931646307,-0.331124340588225,0.47366546671567483,0.9479778056266539,-0.6188991429977113,-1.1271543790448286,-1.1181946142788823,-0.36680721457443627,-1.7693379015840498,-0.8121970222112948,-0.9612849743770387,1.1402521637500973,0.0,0.0,0.0,0.0,-0.2031881584239658,-1.1100541798359336,-1.0129688562123784,2.6457513110645903,1.6378434536604667,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.5837104445982053,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.0020847745449068455,-0.2011504431968565,-0.2009763649085287,2.137545465665319,2.1071067039409836,-1.787924153240542,1.118033988749895,-0.4850584519619434,-0.331124340588225,0.4736654667156754,-0.03917263659613879,-0.10634962088345065,1.058762483368768,-1.1181946142788823,-0.7643602192880629,0.5306588819409095,-0.17383566776445877,-0.45209726562012587,-0.5703470843912127,0.0,0.0,0.0,0.0,-0.2021673753031307,-0.2127864955319402,0.0879124397089311,2.6457513110645903,0.5571169304937491,-0.7995900589021115,0.7995900589021115,-0.408248290463863,1.5520050265427423,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0015905680074453435,-0.20131526429826538,-0.20164614654950805,0.79391499086447,-0.6275067761735863,-1.242787069916968,-1.118033988749895,-1.4004873931646307,-0.331124340588225,1.4209964001470166,0.5092442757498572,-0.3705949460871659,-1.1271543790448286,-1.1181946142788823,0.004392216714140274,-1.6452375280000417,-0.7669030662784763,-0.9361853423027654,0.4620176030016984,0.0,0.0,0.0,0.0,-0.20317663830037194,-1.083148354064104,-0.9799573916721162,2.6457513110645903,1.2825659918774932,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
0.0018629371203185783,-0.2032378154587976,-0.20266087334640898,-0.9975923088699957,0.4874098886556368,0.9122357483337862,-1.118033988749895,0.45811076018627983,-0.331124340588225,1.4209964001470157,2.3190200864916437,-0.9220037436429077,0.4229049625894633,1.5351485382472794,0.8763414437293333,0.17289618752954622,-0.024855435592033973,-0.09007696812468453,-0.7391947379128037,0.0,0.0,0.0,0.0,-0.2049191066015394,-0.6712014705659901,-0.47452893716588923,2.6457513110645903,1.396390675439305,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7225999215986191,-0.07223151185146165,-0.44721359549995787,0.5133933969410024
0.00401493676151788,-0.20145910018484237,-0.20002141110119204,1.2417918157980865,1.8408921325123164,-1.1165199948722522,1.118033988749895,-0.4850584519619434,-0.331124340588225,0.47366546671567433,1.4415530267380496,1.5292955878130257,1.058762483368768,0.871812750115739,-0.09634390400872633,2.0319526333960103,-0.09623920080861739,0.24717333016841397,-0.8449349291776873,0.0,0.0,0.0,0.0,-0.20263350531251073,-0.21170181849171213,0.08924325846747014,2.6457513110645903,1.5913995799242915,-0.7995900589021115,0.7995900589021115,-0.408248290463863,1.7140608072470047,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0012589504542153652,-0.2029585779665253,-0.20127784211704328,0.3460381659308536,1.2295054575091477,0.9122357483337862,-1.118033988749895,1.373539701388967,-0.331124340588225,0.9473309334313323,1.331869644268829,1.6500190191944584,1.058762483368768,-1.1181946142788823,-0.9779344555992869,1.726774373477448,0.18585460085358688,0.23734609895507044,-0.9377732831857191,0.0,0.0,0.0,0.0,-0.2037229898475064,-0.5649476562691722,-0.34416334078268906,2.6457513110645903,0.32194269063708314,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0022379388803149755,-0.20146738881413745,-0.20182749486030932,-0.9975923088699957,0.38763756236386365,0.9122357483337862,1.118033988749895,0.45811076018627983,-0.331124340588225,0.9473309334313323,1.331869644268829,-0.9411021325816429,1.058762483368768,0.871812750115739,1.1916210518243653,1.5091284332476396,0.31631413061779473,0.12233896425775258,-1.0130133149117524,0.0,0.0,0.0,0.0,-0.2026022069480938,-0.8150309180438527,-0.6509970651291719,2.6457513110645903,1.2585529910985405,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.6781470133579576,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.003163223121844746,-0.2014109481256265,-0.20132532545105955,-0.9975923088699957,1.220702515185285,0.9122357483337862,-1.118033988749895,0.45811076018627983,-0.331124340588225,0.9473309334313454,0.2350358195768589,-0.9179745321747499,1.058762483368768,1.5351485382472794,1.0911786846024611,-0.37051910391536125,-0.01922088806195544,0.2695624350449047,-0.7078683160966055,0.0,0.0,0.0,0.0,-0.202477750237546,-0.8581824617410312,-0.7039408278182339,2.6457513110645903,0.9617617836706329,-0.7995900589021115,0.7995900589021115,-0.408248290463863,1.2498004344354205,-0.07223151185146165,-0.44721359549995787,1.0641602595597024
0.0029889862919162485,-0.20112103987444102,-0.20034708062542078,0.79391499086447,-0.5202890787196817,0.9122357483337862,1.118033988749895,-1.4004873931646307,-0.331124340588225,0.9473309334313454,0.2350358195768589,-0.3579411286977252,-1.1271543790448286,-1.1181946142788823,-0.15209069257317448,-0.625890819379477,0.17611419925225275,-0.6194873421550872,-0.9630517724505021,0.0,0.0,0.0,0.0,-0.20244719410120246,-1.2275930299691271,-1.157180359556671,2.6457513110645903,0.8832086334600815,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976
