trailing_6_period_slope,variance_from_target,volatility_measure,time_to_green_estimate,allocation_percentage_of_parent,optimal_band_distance,sibling_rank_pct,scenario_encoded,allocation_fitness_score,l3_share_of_l2,l3_share_of_l1,alloc_drift_std,weighted_goal_status_score,status_band_unique,delivered_output_quality_score,delivered_output_quantity,allocation_efficiency_ratio,needle_move_ratio,output_cost_per_unit,n_dependencies,n_dependents,dependency_risk_encoded,dep_avg_attain,observed_value,allocated_amount,allocated_time_hours,budget_shock_exposure,shock_alloc_impact,recovery_period_estimate,recovery_window_remaining,market_shock_vulnerable,market_shock_forward_risk,period_id_scaled,market_shock_period,status_band_encoded,goal_id,period_id,y_attain
0.0034274647154646084,-0.20142103270695486,-0.20051416064870506,0.3460381659308536,-0.9508635239950841,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.5348229990263291,-0.4093185753917373,-0.2173581273537737,0.01284097872927221,-0.0389992728688246,0.0,0.0,0.0,0.0,-0.20277725040629382,-0.09452125522580725,0.23301517024096116,2.6457513110645903,-0.056766173388924306,-0.7995900589021115,0.7995900589021115,-0.408248290463863,0.8128181425907766,-0.21669453555438475,-0.44721359549995787,-1.1389071909150976,1,11,0.1
0.00423175519197326,-0.20141735370340752,-0.20004056877669996,0.79391499086447,-1.1313244000506306,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-1.2316579887403967,-0.06370271444936652,-0.1342342876855145,-0.0962810192760392,-0.4153152652167306,0.0,0.0,0.0,0.0,-0.20279114254570743,-0.31080442184972656,-0.03234832933007252,2.6457513110645903,1.1724826261757786,-0.7995900589021115,0.7995900589021115,-0.408248290463863,0.8128181425907766,-0.07223151185146165,-0.44721359549995787,-1.1389071909150976,1,12,0.3
0.0046114298106253926,-0.2014747610260917,-0.19965368249067145,0.79391499086447,-1.1379188624892396,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.2279013218258284,-0.16303696986527094,-0.4706466662567177,0.29313581192861876,-0.1663348199364765,0.0,0.0,0.0,0.0,-0.20257436903085957,-0.04040313693555846,-0.07954142551041514,-0.3779644730092272,-0.36434735495477527,-0.5535623484706925,0.5535623484706925,-0.408248290463863,0.8128181425907766,0.07223151185146126,-0.44721359549995787,-1.1389071909150976,1,13,0.3
0.003863832592287607,-0.20141819521800644,-0.20018215066934364,1.2417918157980865,-1.2531503883249915,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-1.036126276512814,-0.35111478797665635,-0.46828678215689357,-0.23980638106827423,-0.21828434777881425,0.0,0.0,0.0,0.0,-0.20278796493579862,-0.2579996028639539,-0.29312128230417955,-0.3779644730092272,0.8723656019860934,-0.30753463803927367,0.30753463803927367,-0.408248290463863,0.8128181425907766,0.21669453555438456,2.2360679774997894,-1.1389071909150976,1,14,0.1
0.0027389097998916016,-0.2014294117498791,-0.20137946377093632,1.2417918157980865,-1.233713011224416,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-1.6874709210986927,-1.5731295955329905,-0.8618353863492447,-0.2234554426862609,2.691274749336334,0.0,0.0,0.0,0.0,-0.2027456106345569,-0.2473824054879465,-0.28270006757790284,-0.3779644730092272,0.8120225927130119,-0.06150692760785473,0.06150692760785473,-0.408248290463863,0.8128181425907766,0.36115755925730747,2.2360679774997894,-1.1389071909150976,1,15,0.1
0.0016553596942101459,-0.20138628975097134,-0.20173175224866466,1.2417918157980865,-1.3141056690476047,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-1.833731083862475,-1.6078811586528348,-0.7496365952602367,-0.6303035385573266,2.481677703128487,0.0,0.0,0.0,0.0,-0.20290844190474067,-0.41182041915475415,-0.44410272299586795,-0.3779644730092272,1.746608645145873,0.18452078282356418,-0.18452078282356418,-0.408248290463863,0.8128181425907766,0.5056205829602304,2.2360679774997894,-1.1389071909150976,1,16,0.1
0.0021849030979689123,-0.2014882058738548,-0.2013348943564912,1.2417918157980865,-1.1302776915880184,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.5131241743647122,-1.6028355387544508,-0.7322733774808525,0.08702893980028344,3.2346785908805513,0.0,0.0,0.0,0.0,-0.2025236004743421,-0.16281623068104836,-0.19969489822557873,-0.3779644730092272,0.33138940018205926,0.4305484932549831,-0.4305484932549831,-0.408248290463863,0.8128181425907766,0.6500836066631537,2.2360679774997894,-1.1389071909150976,1,17,0.1
0.0023464470434797916,-0.20147933980400795,-0.20124028215044842,0.79391499086447,-0.9088384583831762,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.13904666260333026,-1.529493656344521,-0.633207342599313,-0.05370176558129548,3.30006556692749,0.0,0.0,0.0,0.0,-0.20255707928912958,0.10000348753206044,0.05827343567652138,-0.3779644730092272,-0.7508058875955863,0.676576203686402,-0.676576203686402,-0.408248290463863,0.8128181425907766,0.7945466303660766,-0.44721359549995787,-1.1389071909150976,1,18,0.1
0.0023872095923743435,-0.20141034478489508,-0.201264559720821,0.79391499086447,-0.9002992091494388,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.7022907396484784,-1.596487426832884,-0.7611039470033022,-0.6402409957614262,3.889297796168368,0.0,0.0,0.0,0.0,-0.20281760864498175,0.0653863697349165,0.024295314615677185,-0.3779644730092272,-0.7508058875955863,0.922603914117821,-0.922603914117821,-0.408248290463863,0.8128181425907766,0.9390096540689995,-0.44721359549995787,-1.1389071909150976,1,19,0.1
0.0016246346386523695,-0.20137451699976652,-0.2009792957060019,0.79391499086447,-0.8746593243412327,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.22947761664767186,-0.5203084459612064,-0.1313346487158777,-0.9669226941502536,0.287109308848319,0.0,0.0,0.0,0.0,-0.20295289652374696,0.1586505565591513,0.1158379395425993,-0.3779644730092272,-0.7508058875955863,1.1686316245492399,-1.1686316245492399,-0.408248290463863,0.8128181425907766,1.0834726777719228,-0.44721359549995787,-1.1389071909150976,1,20,0.1
0.0014285817262331816,-0.2014042850167069,-0.20094064157804203,0.79391499086447,-0.8597720054171997,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.040934937082329294,-0.41641741561209283,-0.4041427784472274,-0.8074195520779808,0.10828765214346739,0.0,0.0,0.0,0.0,-0.2028404906953526,0.07012017070570453,0.028941734442016722,-0.3779644730092272,-0.7508058875955863,1.4146593349806589,-1.4146593349806589,-0.408248290463863,0.8128181425907766,1.2279357014748458,-0.44721359549995787,-1.1389071909150976,1,21,0.1
0.00035183399802592787,-0.2013567570518235,-0.20070751537502393,0.3460381659308536,-0.7704601587899561,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,0.10177237650114794,-0.057394152184875195,-0.42443346760253137,-1.2079591595703667,-0.030365591475183615,0.0,0.0,0.0,0.0,-0.20301995915894955,0.2394842090393099,0.1951794851286863,-0.3779644730092272,-0.7508058875955863,1.6606870454120777,-1.6606870454120777,-0.408248290463863,0.8128181425907766,1.3723987251777687,-0.44721359549995787,-1.1389071909150976,1,22,0.1
0.0007629258016446812,-0.20136756523089397,-0.20108416874800442,0.3460381659308536,-0.7613667207137869,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,-0.159684425977068,-0.020642594316978204,-0.5079344051893739,-1.1841203965363412,-0.06043175735218715,0.0,0.0,0.0,0.0,-0.20297914682253207,0.22985910415444505,0.185732049876632,-0.3779644730092272,-0.7508058875955863,1.9067147558434967,-1.9067147558434967,-0.408248290463863,0.8128181425907766,1.516861748880692,-0.44721359549995787,-1.1389071909150976,1,23,0.1
0.0019301621203924345,-0.20141573159643827,-0.20188337344136575,0.3460381659308536,-0.7709432287848107,-0.8847105779474259,-1.118033988749895,-1.4004873931646307,-0.331124340588225,-5.258743071175584e-16,0.5640859669844508,-0.5484741288802405,-1.1271543790448286,-1.1181946142788823,0.18828997867537325,0.10875260672192624,-0.3576606573341132,-0.8987134132505115,-0.13068437813722356,0.0,0.0,0.0,0.0,-0.2027972677195136,0.23813486435966175,0.19385504797748931,-0.3779644730092272,-0.7508058875955863,2.1527424662749155,-2.1527424662749155,-0.408248290463863,0.8128181425907766,1.6613247725836149,-0.44721359549995787,-1.1389071909150976,1,24,0.0
0.002004775973618343,-0.20160921997160222,-0.20289249523628836,2.137545465665319,0.40582028779490736,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-1.5610684897623257,-0.6689936753267907,2.4119963984560537,2.7882738996189897,3.0006478893581523,0.0,0.0,0.0,0.0,-0.2020666439383409,2.650136446260468,2.561333537348861,-0.3779644730092272,-0.7508058875955863,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-1.661324772583615,-0.44721359549995787,1.0641602595597024,2,1,0.1
-0.01298048937421702,-0.20137137541203765,-0.19762035350923562,2.5854222905989355,0.5491579584700842,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-2.241911503109519,-0.8135791211351355,2.4119963984560537,0.36452063346202457,3.6329511109834542,0.0,0.0,0.0,0.0,-0.20296475934859837,2.7581607354741213,2.667363808208557,-0.3779644730092272,-0.7508058875955863,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-1.5168617488806921,-0.44721359549995787,1.0641602595597024,2,2,0.1
-0.0056478872596408365,-0.20136629543553808,-0.19786794884191952,1.689668640731703,0.25101120483426204,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-1.6073292760709204,-0.4489496863242574,2.4119963984560537,0.2201513128203905,2.1832767384994525,0.0,0.0,0.0,0.0,-0.20298394164642503,2.399531906531998,2.315354902177981,-0.3779644730092272,-0.48371347352016764,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-1.3723987251777692,-0.44721359549995787,1.0641602595597024,2,3,0.1
-0.004431997789049535,-0.20127036730407438,-0.1973527504662514,2.137545465665319,0.40640916176027914,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-2.0273855029384635,-0.48553163201513394,-1.0000113752679707,-0.7640192750072751,2.442077716772264,0.0,0.0,0.0,0.0,-0.20334617205986164,2.5957746635884233,2.507975217816366,-0.3779644730092272,-0.7508058875955863,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-1.2279357014748462,-0.44721359549995787,1.0641602595597024,2,4,0.1
-0.0017681597942467275,-0.201360305822054,-0.19787651512682644,1.689668640731703,0.23272366973803718,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-1.451642335785044,-0.8041174813283353,-0.9903059817939593,-0.016603446108472183,3.1189799071463464,0.0,0.0,0.0,0.0,-0.2030065587883994,2.3371732469490327,2.25414731993736,-0.3779644730092272,-0.34447093110488164,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-1.0834726777719228,-0.44721359549995787,1.0641602595597024,2,5,0.1
-0.0010048934016708981,-0.2013006632557284,-0.19805281839726496,1.2417918157980865,0.037010979232697076,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-0.9599124866868316,-0.7321069001936124,-0.9338777969295623,-0.6394132273124604,2.6141122533661516,0.0,0.0,0.0,0.0,-0.203231772718129,2.093334497974702,2.014809585914391,-0.3779644730092272,0.20000400747804672,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.9390096540689999,-0.44721359549995787,1.0641602595597024,2,6,0.1
0.0016630319288495833,-0.20135479813693324,-0.20120828578969197,1.689668640731703,0.2929789675111923,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-1.144649057098139,-0.7224855018040207,0.7667262359942706,-0.2344266928184506,2.940177356695986,0.0,0.0,0.0,0.0,-0.2030273561397908,2.427808420785711,2.3431094607787726,-0.3779644730092272,-0.5468529598667384,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.7945466303660769,-0.44721359549995787,1.0641602595597024,2,7,0.1
0.00170730020515588,-0.20129451491975645,-0.20123920415033997,2.137545465665319,0.5317662831652302,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-0.9763314624712869,-0.8215742626439266,-0.8838764969687674,-0.8405200077752866,3.467033053574207,0.0,0.0,0.0,0.0,-0.2032549892057962,2.5851818519499843,2.4975779386917805,-0.3779644730092272,-0.7508058875955863,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.6500836066631539,-0.44721359549995787,1.0641602595597024,2,8,0.1
0.002476259831434553,-0.20135139826552212,-0.2013478412961924,2.137545465665319,0.4913376432732409,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-0.7329453241206959,-0.749401162258994,-0.8816708313272428,-0.42104503442742147,3.155297606101596,0.0,0.0,0.0,0.0,-0.20304019425941322,2.544451054767547,2.4575989905401885,-0.3779644730092272,-0.7508058875955863,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.5056205829602308,-0.44721359549995787,1.0641602595597024,2,9,0.1
0.002054578111812563,-0.20134745463980347,-0.20170923361309284,1.689668640731703,0.4091917517735191,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-2.0174157700550004,-0.48437684462965563,-0.7995016357899295,-0.5292185574940855,1.5342992764647174,0.0,0.0,0.0,0.0,-0.20305508562811517,1.5883092119083357,2.297724083625655,2.6457513110645903,1.327690286916582,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.3611575592573077,-0.44721359549995787,1.0641602595597024,2,10,0.1
0.0030935502155950536,-0.20141465905870515,-0.20112819119614114,2.137545465665319,0.5513760074971469,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-1.0779701471465755,-0.5041675056089434,-0.1585167127909955,-0.04036033529438969,1.6660350562710435,0.0,0.0,0.0,0.0,-0.20280131768671897,1.6927090656493728,2.4258150070935836,2.6457513110645903,1.0945726868927164,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.21669453555438475,-0.44721359549995787,1.0641602595597024,2,11,0.1
0.0026428844119038785,-0.20135439631004765,-0.20135030216904992,0.79391499086447,0.15619637523975402,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-0.9420594890510606,-0.8441284972467443,-0.6938024259462452,-0.6142406133773828,1.9607502592724195,0.0,0.0,0.0,0.0,-0.20302887346236026,1.2190669365620046,1.844691034845439,2.6457513110645903,2.152182563214219,-0.7995900589021115,0.7995900589021115,-0.408248290463863,-0.7250102411641544,-0.07223151185146165,-0.44721359549995787,1.0641602595597024,2,12,0.1
0.0028613389099418304,-0.20137444214873115,-0.20130866880314036,-0.10183865900276282,-0.1376314590171777,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,0.25388202964786005,-0.6261525397032903,-0.7059421769379838,-0.5205117835742625,1.643400974332874,0.0,0.0,0.0,0.0,-0.20295317916577352,1.4093699936333466,1.3434703696914794,-0.3779644730092272,1.7272490949000008,-0.5535623484706925,0.5535623484706925,-0.408248290463863,-0.7250102411641544,0.07223151185146126,-0.44721359549995787,1.0641602595597024,2,13,0.1
0.002493357437471621,-0.20140154130607288,-0.2017461613913857,0.79391499086447,0.18064342027093988,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-0.11970877807237916,-0.5800727324737506,-0.747994151240794,-0.37299331597275953,1.8700189359712411,0.0,0.0,0.0,0.0,-0.20285085111228282,1.7437570545168002,1.6716849860110174,-0.3779644730092272,0.9805860841879082,-0.30753463803927367,0.30753463803927367,-0.408248290463863,-0.7250102411641544,0.21669453555438456,2.2360679774997894,1.0641602595597024,2,14,0.1
0.002161428506663787,-0.20136872073164164,-0.2018249273412483,1.689668640731703,0.5577951991216977,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-0.5810389803305742,-0.6164927371704337,-0.6399345181718517,-0.7021364388293744,2.4223088236563193,0.0,0.0,0.0,0.0,-0.20297478358197726,2.2232694616111295,2.1423460824634817,-0.3779644730092272,-0.09013171394974967,-0.06150692760785473,0.06150692760785473,-0.408248290463863,-0.7250102411641544,0.36115755925730747,2.2360679774997894,1.0641602595597024,2,15,0.1
0.0014891512733395116,-0.20134335698622355,-0.20178649016729555,1.2417918157980865,0.6048276988315251,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,-1.544012349102577,-0.6917984980498214,-0.6708334719903952,-0.9643211955721105,2.523124636987651,0.0,0.0,0.0,0.0,-0.2030705586153163,2.1189756444025845,2.039977422895242,-0.3779644730092272,0.14274911388446576,0.18452078282356418,-0.18452078282356418,-0.408248290463863,-0.7250102411641544,0.5056205829602304,2.2360679774997894,1.0641602595597024,2,16,0.1
0.0025205574859393028,-0.20143691653282525,-0.20150704618909496,0.3460381659308536,0.24484928359870445,0.9122357483337862,1.118033988749895,-0.4850584519619434,-0.331124340588225,-1.4209964001470134,-0.5875895489421409,-0.5413750788148887,1.058762483368768,-1.1181946142788823,0.43415636233349536,-0.6599078760756588,-0.6233643680495753,-0.30665407217239504,1.9687842234266983,0.0,0.0,0.0,0.0,-0.2027172721212569,1.659185592539194,1.5886746270837708,-0.3779644730092272,1.1694282668180895,0.4305484932549831,-0.4305484932549831,-0.408248290463863,-0.7250102411641544,0.6500836066631537,2.2360679774997894,1.0641602595597024,2,17,0.1
