trailing_6_period_slope,variance_from_target,volatility_measure,time_to_green_estimate,allocation_percentage_of_parent,optimal_band_distance,sibling_rank_pct,scenario_encoded,allocation_fitness_score,l3_share_of_l2,l3_share_of_l1,alloc_drift_std,weighted_goal_status_score,status_band_unique,delivered_output_quality_score,delivered_output_quantity,allocation_efficiency_ratio,needle_move_ratio,output_cost_per_unit,n_dependencies,n_dependents,dependency_risk_encoded,dep_avg_attain,observed_value,allocated_amount,allocated_time_hours,budget_shock_exposure,shock_alloc_impact,recovery_period_estimate,recovery_window_remaining,market_shock_vulnerable,market_shock_forward_risk,period_id_scaled,market_shock_period,status_band_encoded,goal_id,bucket_id,target_value_final_period
-0.5109410506733489,128.2519994694144,2.7116116307985467,4,0.1575848687081443,0.839925209238502,0.5,0.0,0.0,0.34999999999999837,0.05249999999999975,0.017613259693856614,0.05,1,0.7314702536944692,376.3858458530928,0.0927763197385175,0.28997334040780803,29.78964608923956,0.0,0.0,0.0,-1.0,21.748000530585603,11212.401140962707,22.42480228192541,0.0,0.0,0.0,12.0,1.0,0.08173069729124868,0.25,0.0,0,11,29,150.0
-1.5554953030933367,62.07996577790261,3.1535075842369458,4,0.1542701135412624,1.0,1.0,0.33,0.0,0.25,0.0375,0.0673997552856183,0.05,3,0.793485910761259,315.39153764809794,0.0800152656164057,0.29257198729954925,34.80293539914154,0.0,0.0,0.0,-1.0,17.920034222097392,10976.551310202669,21.953102620405332,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,0,12,30,80.0
-9.044549991323713,45.14416657295961,17.57233068176348,1,0.4243401760075209,0.9068820439279145,0.0,1.0,0.0,0.3999999999999995,0.15999999999999973,0.13605195837174353,0.95,2,0.8866421990204663,1721.474631188512,0.0699834045671568,0.25814509848019007,40.92365579016051,0.0,0.0,0.0,-1.0,54.85583342704039,70449.03525825219,140.8980705165044,0.0,0.1261297258371677,0.0,12.0,0.0,0.0,0.25,0.0,4,13,31,100.0
-0.1223670327243496,0.4055716017281694,0.2468447598469584,1,0.3037047542988447,0.9444905668937672,0.5,0.67,0.0,0.34999999999999953,0.1399999999999997,0.008792725683029058,0.95,5,0.9046714537434674,1598.9054714045458,0.0884008992965705,0.3648094660906102,31.53477233116704,0.0,0.0,0.0,-1.0,1.0944283982718306,50421.12001979966,100.84224003959932,0.0,0.003698010897393561,0.0,12.0,0.0,0.0,0.25,0.0,4,14,32,1.5
-1.2899107575739577,66.87803892265167,3.521987040848697,4,0.1261493935742333,1.0,1.0,0.33,0.0,0.24999999999999944,0.09999999999999971,0.05670821420242145,0.05,3,0.7533244433133833,1002.0917596262992,0.1289366951986966,0.2735390351297861,20.89962887731184,0.0,0.0,0.0,-1.0,18.12196107734833,20943.345877202035,41.88669175440406,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,0,15,33,85.0
-0.4493980471151651,53.04895263863193,1.7560728868907456,2,0.4495392569469896,1.0,0.0,1.0,0.0,0.5,0.15,0.1215625033745317,0.95,2,0.8793723309562632,793.0267026419527,0.041208197805334,0.3084141254546599,70.58330236482243,0.0,0.0,0.0,-1.0,11.951047361368072,55974.44353595508,111.94888707191016,0.0,0.08423176415256249,0.0,12.0,0.0,0.0,0.25,0.0,4,16,34,65.0
-1.4873277040118678,61.84462680644231,4.496412448839175,2,0.2773598450943836,0.6239140772244158,0.5,0.67,0.0,0.3,0.09000000000000001,0.007493079283740057,0.95,5,0.7933804112609013,1141.5055140377722,0.0905427024430822,0.349515067072569,30.254343523525225,0.0,0.0,0.0,-1.0,23.155373193557697,34535.49995569701,69.07099991139401,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,4,17,35,85.0
-1.69866894359992,68.6864141646019,4.569804886157291,2,0.1961135310923885,0.14744353704008556,1.0,0.67,0.0,0.2,0.060000000000000005,0.003390634417150277,0.95,4,0.8475922460911908,1246.568425760328,0.1342026675838623,0.3289198229424763,19.58906008263267,0.0,0.0,0.0,-1.0,26.313585835398104,24419.10378933189,48.83820757866378,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,4,18,36,95.0
-2.339637830656454,68.6148042683761,4.599874265124249,4,0.2962562467050996,0.20842015296097463,0.0,0.0,0.0,0.5500000000000008,0.11,0.04438281073128139,0.05,1,0.765174483058698,515.5335986692769,0.0586102784610947,0.27399569938691015,47.702533380148495,0.0,0.0,0.0,-1.0,19.38519573162389,24592.258699109258,49.18451739821853,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,0,19,37,88.0
-4.3950852558689615,69.89658065658811,9.2265219609382,5,0.2061352314072709,1.0,1.0,0.33,0.0,0.4500000000000007,0.09000000000000001,0.1021467223750744,0.05,3,0.7922002041498748,1022.7798349510482,0.1620903168704425,0.3058452532457889,16.730193752656348,0.0,0.0,0.0,-1.0,30.00341934341189,17111.304805040916,34.22260961008183,0.0,0.043131610602368274,0.0,12.0,0.0,0.0,0.25,0.0,0,20,38,99.9
-0.7802984578232031,54.36150008175948,2.8128600834882214,2,0.6211299915992095,0.6493285838166021,0.0,0.67,0.0,0.5999999999999989,0.05999999999999972,0.009643255106128028,0.95,4,0.757220372117775,1927.689081184338,0.1927056610569728,0.3292315772261162,13.373541173740092,0.0,0.0,0.0,-1.0,15.63849991824052,25780.02929738795,51.560058594775896,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,4,21,39,70.0
-0.0854796550497585,6.861502714776132,0.2067798018593024,2,0.395545286046127,0.6063355113228889,1.0,1.0,0.0,0.3999999999999983,0.039999999999999716,0.11976515113780968,0.95,3,0.83878677460893,708.8248955723268,0.1167620531389374,0.26788171417032186,23.16104536542096,0.0,0.0,0.0,-1.0,1.138497285223868,16417.125562490437,32.834251124980874,0.0,0.0005361136532032686,0.0,12.0,0.0,0.0,0.25,0.0,4,22,40,8.0
-1.246834238904703,2.794112928842272,2.659953902107044,2,0.383571498943713,0.6650354047303908,0.0,1.0,0.0,0.4,0.16,0.1024584737006312,0.95,2,0.8210816234836996,1312.7878488431402,0.1269857551599584,0.2882354828463091,20.78910985463648,0.0,0.0,0.0,-1.0,7.205887071157728,27291.69080543195,54.5833816108639,0.0,0.07142755631704725,0.0,12.0,0.0,0.059029843216624606,0.25,0.0,4,23,41,10.0
-1.136801156686662,-2.0355778636185056,2.5118144976453385,5,0.1364157764501638,0.417659024779913,0.5,0.0,0.0,0.34999999999999837,0.13999999999999935,0.024852372081513793,0.05,1,0.6760690583506376,513.5817804507266,0.1438145197024622,0.3176619928220266,18.899012115689363,0.0,0.0,0.0,-1.0,6.035577863618506,9706.188291135595,19.412376582271182,0.0,0.1460744826922115,0.0,12.0,0.0,0.07141556813335868,0.25,0.0,0,24,42,4.0
-0.731767127560335,57.14305799500594,1.8632706899600888,1,0.2298932434237549,0.1335501048126084,1.0,1.0,0.0,0.25,0.1,0.07871788286872836,0.95,2,0.8223512598782388,995.8198151112464,0.160019497751482,0.29387296011414993,16.42591444567127,0.0,0.0,0.0,-1.0,12.85694200499406,16357.251086321516,32.71450217264303,0.0,0.12561923315806964,0.0,12.0,0.0,0.0,0.25,0.0,4,25,43,70.0
-2.552257894239422,69.72362185616451,5.655003742140882,4,0.3218102609427348,1.0,0.0,0.33,0.0,0.55,0.1925,0.14020590482496237,0.05,4,0.8131283435478909,926.4719804245436,0.1253148055158042,0.30690573061389,21.62518163360816,0.0,0.0,0.0,-1.0,30.22637814383549,20035.124855129416,40.07024971025883,0.0,0.0,0.0,12.0,0.0,0.0,0.25,0.0,0,26,44,99.95
-1.833498611488504,65.70935743123023,4.846174351321207,5,0.1730074941220266,0.9901929220926403,1.0,0.0,0.0,0.45,0.1575,0.029069736963043265,0.05,1,0.6817384058462933,489.78946003520593,0.1210188197340548,0.2911795104719965,21.991135087367997,0.0,0.0,0.0,-1.0,19.29064256876977,10771.02618000324,21.542052360006483,0.0,0.04562584502051156,0.0,12.0,0.0,0.0073075930716836705,0.25,0.0,0,27,45,85.0
-2.734590703059954,73.01951462519168,5.141305750415964,8,0.6695130333562298,0.08504346668488963,1.0,0.33,0.0,0.45000000000000007,0.11250000000000002,0.052964916399420546,0.95,1,0.6465198549776496,1006.330673672822,0.0928273683309779,0.2754796918055482,29.58574129524169,0.0,0.0,0.0,-1.0,26.48048537480832,29773.0389687504,59.5460779375008,0.0,0.0,0.0,12.0,0.0,0.11776026150643949,0.25,0.0,4,28,46,99.5
-2.165791837950653,67.43135384108098,4.3024933044509215,5,0.2441785937418592,0.2697646514000748,0.0,0.0,0.0,0.55,0.1375,0.04064573710349478,0.05,1,0.7107507957329077,686.8059310482083,0.1656843150548619,0.2651871118327401,15.810211559512409,0.0,0.0,0.0,-1.0,17.56864615891903,10858.547070200064,21.71709414040013,0.0,0.041734343108793044,0.0,12.0,0.0,0.0,0.25,0.0,0,29,47,85.0
-0.7491121440181873,1.426065081487618,1.460509240142802,2,0.4981726744131851,1.0,0.0,0.67,0.0,0.5499999999999999,0.21999999999999997,0.014938929093918285,0.95,5,0.8385555275235681,1008.0580040103029,0.1150932170527537,0.2859147934809906,23.44159905236527,0.0,0.0,0.0,-1.0,3.573934918512382,23630.49155153714,47.26098310307429,0.0,0.0,0.0,12.0,0.0,0.00012465435185129973,0.25,0.0,4,30,48,5.0
-2.7125399289748304,68.37935504596231,5.7848266501162655,8,0.7066917532981752,0.3125505935168335,1.0,0.33,0.0,0.44999999999999996,0.17999999999999997,0.12921908125520246,0.95,4,0.6949356170473663,2117.7362001745755,0.1651122337854557,0.2508776596835878,15.82891024780942,0.0,0.0,0.0,-1.0,16.62064495403769,33521.45624110032,67.04291248220063,0.0,0.0,0.0,12.0,0.0,0.12614129056013693,0.25,0.0,4,31,49,85.0
-2.3793637152193434,9.347049569410355,4.422641944865935,1,0.4380025542096569,1.0,0.0,1.0,0.0,0.4999999999999986,0.174999999999999,0.13484723605892782,0.95,1,0.8621365076257547,2107.576336935849,0.2851730837716964,0.3054234230358955,8.62569774628931,0.0,0.0,0.0,-1.0,15.652950430589645,18179.316459640235,36.35863291928048,0.0,0.10460009589004148,0.0,12.0,0.0,0.0,0.25,0.0,4,32,50,25.0
-2.548419310784038,64.55228948902257,4.735452835462595,2,0.4291564039891647,1.0,1.0,0.67,0.0,0.4999999999999986,0.174999999999999,0.01404855770355132,0.95,4,0.8905588091420931,1928.5905756981751,0.2552625235976814,0.2921101501568204,9.235841347678344,0.0,0.0,0.0,-1.0,20.44771051097743,17812.15658177599,35.62431316355198,0.0,0.0,0.0,12.0,0.0,0.002423622730931966,0.25,0.0,4,33,51,85.0
-1.5771003474902028,64.90778213971385,3.425487820279397,2,0.5596079578056486,1.0,0.0,0.67,0.0,0.5,0.125,0.0151267718815217,0.95,5,0.7966307947786455,637.8671440739809,0.1047135686065411,0.32639177187683616,26.00917160140748,0.0,0.0,0.0,-1.0,23.09221786028616,16590.396009119875,33.18079201823976,0.0,0.0,0.0,12.0,0.0,0.10213116481142953,0.25,0.0,4,34,52,88.0
-2.7544473353515624,72.83179334235834,5.968729336753187,5,0.2566521513732612,1.0,1.0,0.0,0.0,0.5,0.125,0.041235661050411335,0.05,1,0.6723496962780445,664.9922649845178,0.2168152137667209,0.2851921434293673,11.44198005309149,0.0,0.0,0.0,-1.0,25.16820665764166,7608.828231412982,15.217656462825964,0.0,0.0041234621052897115,0.0,12.0,0.0,0.0,0.25,0.0,0,35,53,98.0
